"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","chrom","strand","left","right","symbol","name","location"
"ENSG00000116852",10.015,-0.727,0.221,-3.29,0.001,0.005,"1","-",200938519,200992828,"KIF21B","kinesin family member 21B [Source:HGNC Symbol;Acc:HGNC:29442]","1:200938519-200992828"
"ENSG00000081277",33.724,3.485,0.199,17.554,0,0,"1","+",201252579,201302121,"PKP1","plakophilin 1 [Source:HGNC Symbol;Acc:HGNC:9023]","1:201252579-201302121"
"ENSG00000174307",310.173,-0.741,0.074,-9.987,0,0,"1","-",201434619,201438312,"PHLDA3","pleckstrin homology-like domain, family A, member 3 [Source:HGNC Symbol;Acc:HGNC:8934]","1:201434619-201438312"
"ENSG00000159176",2404.094,0.339,0.047,7.132,0,0,"1","-",201452657,201478584,"CSRP1","cysteine and glycine rich protein 1 [Source:HGNC Symbol;Acc:HGNC:2469]","1:201452657-201478584"
"ENSG00000223396",35.057,-0.522,0.129,-4.046,0,0,"1","+",201487830,201499602,"RP11-134G8.5","","1:201487830-201499602"
"ENSG00000198892",201.368,-0.248,0.08,-3.099,0.002,0.01,"1","+",201857807,201861265,"SHISA4","shisa family member 4 [Source:HGNC Symbol;Acc:HGNC:27139]","1:201857807-201861265"
"ENSG00000163431",20.917,-0.549,0.17,-3.233,0.001,0.006,"1","-",201865579,201915715,"LMOD1","leiomodin 1 (smooth muscle) [Source:HGNC Symbol;Acc:HGNC:6647]","1:201865579-201915715"
"ENSG00000273478",153.925,-0.213,0.079,-2.709,0.007,0.029,"1","-",201964823,201965480,"RP11-465N4.5","","1:201964823-201965480"
"ENSG00000234678",16.453,-0.883,0.175,-5.04,0,0,"1","-",201969221,201979481,"RP11-465N4.4","","1:201969221-201979481"
"ENSG00000163435",159.524,-1.855,0.09,-20.649,0,0,"1","+",201977072,201985137,"ELF3","E74-like factor 3 (ets domain transcription factor, epithelial-specific ) [Source:HGNC Symbol;Acc:HGNC:3318]","1:201977072-201985137"
"ENSG00000077157",315.36,0.466,0.07,6.649,0,0,"1","+",202317826,202561834,"PPP1R12B","protein phosphatase 1 regulatory subunit 12B [Source:HGNC Symbol;Acc:HGNC:7619]","1:202317826-202561834"
"ENSG00000117139",1677.478,-0.262,0.047,-5.594,0,0,"1","-",202696525,202778598,"KDM5B","lysine (K)-specific demethylase 5B [Source:HGNC Symbol;Acc:HGNC:18039]","1:202696525-202778598"
"ENSG00000214796",152.694,-0.817,0.082,-9.952,0,0,"1","-",202820955,202830736,"RP11-480I12.5","","1:202820955-202830736"
"ENSG00000234996",15.956,-0.751,0.18,-4.176,0,0,"1","+",202830881,202844369,"RP11-480I12.9","","1:202830881-202844369"
"ENSG00000183155",186.486,-0.283,0.067,-4.22,0,0,"1","-",202848084,202858263,"RABIF","RAB interacting factor [Source:HGNC Symbol;Acc:HGNC:9797]","1:202848084-202858263"
"ENSG00000117153",652.506,-0.206,0.046,-4.441,0,0,"1","-",202860227,202896390,"KLHL12","kelch like family member 12 [Source:HGNC Symbol;Acc:HGNC:19360]","1:202860227-202896390"
"ENSG00000230280",4.644,-0.873,0.253,-3.448,0.001,0.003,"1","+",202880939,202881857,"HNRNPA1P59","heterogeneous nuclear ribonucleoprotein A1 pseudogene 59 [Source:HGNC Symbol;Acc:HGNC:48789]","1:202880939-202881857"
"ENSG00000143847",16.101,-0.544,0.18,-3.023,0.003,0.012,"1","+",202995625,203047864,"PPFIA4","protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 4 [Source:HGNC Symbol;Acc:HGNC:9248]","1:202995625-203047864"
"ENSG00000058668",384.622,-0.294,0.072,-4.079,0,0,"1","+",203595688,203713209,"ATP2B4","ATPase, Ca++ transporting, plasma membrane 4 [Source:HGNC Symbol;Acc:HGNC:817]","1:203595688-203713209"
"ENSG00000143842",1668.043,0.099,0.038,2.608,0.009,0.037,"1","+",204042242,204088987,"SOX13","SRY-box 13 [Source:HGNC Symbol;Acc:HGNC:11192]","1:204042242-204088987"
"ENSG00000143845",681.139,0.199,0.059,3.348,0.001,0.004,"1","-",204100189,204121022,"ETNK2","ethanolamine kinase 2 [Source:HGNC Symbol;Acc:HGNC:25575]","1:204100189-204121022"
"ENSG00000143850",2569.074,0.986,0.044,22.37,0,0,"1","-",204187978,204329044,"PLEKHA6","pleckstrin homology domain containing A6 [Source:HGNC Symbol;Acc:HGNC:17053]","1:204187978-204329044"
"ENSG00000226330",27.034,0.619,0.158,3.906,0,0.001,"1","+",204346977,204404974,"RP11-739N20.2","","1:204346977-204404974"
"ENSG00000158615",1279.831,0.321,0.068,4.75,0,0,"1","-",204372514,204380919,"PPP1R15B","protein phosphatase 1 regulatory subunit 15B [Source:HGNC Symbol;Acc:HGNC:14951]","1:204372514-204380919"
"ENSG00000170382",174.939,-0.451,0.069,-6.554,0,0,"1","-",204586297,204591333,"LRRN2","leucine rich repeat neuronal 2 [Source:HGNC Symbol;Acc:HGNC:16914]","1:204586297-204591333"
"ENSG00000133059",326.432,-0.165,0.057,-2.87,0.004,0.019,"1","-",205111631,205180727,"DSTYK","dual serine/threonine and tyrosine protein kinase [Source:HGNC Symbol;Acc:HGNC:29043]","1:205111631-205180727"
"ENSG00000133069",8.608,-0.894,0.218,-4.108,0,0,"1","+",205197303,205242471,"TMCC2","transmembrane and coiled-coil domain family 2 [Source:HGNC Symbol;Acc:HGNC:24239]","1:205197303-205242471"
"ENSG00000163545",38.136,-0.612,0.129,-4.762,0,0,"1","-",205271186,205290883,"NUAK2","NUAK family, SNF1-like kinase, 2 [Source:HGNC Symbol;Acc:HGNC:29558]","1:205271186-205290883"
"ENSG00000158715",37.212,-0.826,0.13,-6.341,0,0,"1","-",205626978,205631796,"SLC45A3","solute carrier family 45 member 3 [Source:HGNC Symbol;Acc:HGNC:8642]","1:205626978-205631796"
"ENSG00000117280",485.102,-0.199,0.049,-4.033,0,0,"1","-",205737113,205744574,"RAB29","RAB29, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9789]","1:205737113-205744574"
"ENSG00000133065",443.134,0.315,0.07,4.496,0,0,"1","-",205758220,205782304,"SLC41A1","solute carrier family 41 (magnesium transporter), member 1 [Source:HGNC Symbol;Acc:HGNC:19429]","1:205758220-205782304"
"ENSG00000229874",68.178,0.426,0.13,3.283,0.001,0.005,"1","-",206135292,206137828,NA,NA,"1:206135292-206137828"
"ENSG00000163486",1549.327,0.617,0.05,12.372,0,0,"1","+",206516199,206637776,NA,NA,"1:206516199-206637776"
"ENSG00000143466",175.667,0.204,0.071,2.886,0.004,0.018,"1","+",206643790,206670223,NA,NA,"1:206643790-206670223"
"ENSG00000143479",45.781,1.131,0.127,8.938,0,0,"1","+",206808880,206822538,"DYRK3","dual specificity tyrosine-(Y)-phosphorylation regulated kinase 3 [Source:HGNC Symbol;Acc:HGNC:3094]","1:206808880-206822538"
"ENSG00000162889",2018.625,0.571,0.033,17.521,0,0,"1","+",206858288,206906208,"MAPKAPK2","mitogen-activated protein kinase-activated protein kinase 2 [Source:HGNC Symbol;Acc:HGNC:6887]","1:206858288-206906208"
"ENSG00000182795",26.884,0.452,0.153,2.952,0.003,0.015,"1","-",207191865,207206092,"C1orf116","chromosome 1 open reading frame 116 [Source:HGNC Symbol;Acc:HGNC:28667]","1:207191865-207206092"
"ENSG00000196352",948.731,-0.26,0.05,-5.183,0,0,"1","+",207494852,207534311,"CD55","CD55 molecule, decay accelerating factor for complement (Cromer blood group) [Source:HGNC Symbol;Acc:HGNC:2665]","1:207494852-207534311"
"ENSG00000117335",4301.928,0.195,0.067,2.912,0.004,0.017,"1","+",207925401,207968858,"CD46","CD46 molecule, complement regulatory protein [Source:HGNC Symbol;Acc:HGNC:6953]","1:207925401-207968858"
"ENSG00000203709",199.151,1.111,0.135,8.235,0,0,"1","-",207974862,208042495,"C1orf132","chromosome 1 open reading frame 132 [Source:HGNC Symbol;Acc:HGNC:32018]","1:207974862-208042495"
"ENSG00000174059",5.911,-0.717,0.236,-3.033,0.002,0.012,"1","-",208057593,208072479,"CD34","CD34 molecule [Source:HGNC Symbol;Acc:HGNC:1662]","1:208057593-208072479"
"ENSG00000230937",86.976,-0.975,0.105,-9.282,0,0,"1","+",209602164,209605882,"MIR205HG","MIR205 host gene [Source:HGNC Symbol;Acc:HGNC:43562]","1:209602164-209605882"
"ENSG00000196878",68.831,-0.284,0.098,-2.902,0.004,0.017,"1","-",209788214,209825811,"LAMB3","laminin subunit beta 3 [Source:HGNC Symbol;Acc:HGNC:6490]","1:209788214-209825811"
"ENSG00000162757",54.549,-0.313,0.109,-2.881,0.004,0.018,"1","-",209955660,209957904,"C1orf74","chromosome 1 open reading frame 74 [Source:HGNC Symbol;Acc:HGNC:26319]","1:209955660-209957904"
"ENSG00000117595",890.911,0.783,0.06,12.968,0,0,"1","-",209959035,209979389,"IRF6","interferon regulatory factor 6 [Source:HGNC Symbol;Acc:HGNC:6121]","1:209959035-209979389"
"ENSG00000117597",263.193,0.32,0.063,5.103,0,0,"1","+",210001351,210030910,"DIEXF","digestive organ expansion factor homolog (zebrafish) [Source:HGNC Symbol;Acc:HGNC:28440]","1:210001351-210030910"
"ENSG00000203706",14.011,-1.268,0.195,-6.514,0,0,"1","-",210404800,210406317,"SERTAD4-AS1","SERTAD4 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:32019]","1:210404800-210406317"
"ENSG00000082497",258.464,-1.51,0.079,-19.209,0,0,"1","+",210406143,210419600,"SERTAD4","SERTA domain containing 4 [Source:HGNC Symbol;Acc:HGNC:25236]","1:210406143-210419600"
"ENSG00000143473",290.259,1.275,0.133,9.617,0,0,"1","-",210856554,211307315,"KCNH1","potassium channel, voltage gated eag related subfamily H, member 1 [Source:HGNC Symbol;Acc:HGNC:6250]","1:210856554-211307315"
"ENSG00000234233",29.979,1.199,0.153,7.853,0,0,"1","-",211305929,211306716,"KCNH1-IT1","KCNH1 intronic transcript 1 [Source:HGNC Symbol;Acc:HGNC:41351]","1:211305929-211306716"
"ENSG00000117625",542.364,-0.244,0.044,-5.518,0,0,"1","+",211431718,211449677,"RCOR3","REST corepressor 3 [Source:HGNC Symbol;Acc:HGNC:25594]","1:211431718-211449677"
"ENSG00000082512",510.666,1.474,0.085,17.366,0,0,"1","+",211499956,211538851,"TRAF5","TNF receptor associated factor 5 [Source:HGNC Symbol;Acc:HGNC:12035]","1:211499956-211538851"
"ENSG00000170385",294.699,0.306,0.082,3.724,0,0.001,"1","-",211744909,211752084,"SLC30A1","solute carrier family 30 (zinc transporter), member 1 [Source:HGNC Symbol;Acc:HGNC:11012]","1:211744909-211752084"
"ENSG00000117650",652.372,-0.123,0.047,-2.647,0.008,0.034,"1","-",211836113,211848960,"NEK2","NIMA-related kinase 2 [Source:HGNC Symbol;Acc:HGNC:7745]","1:211836113-211848960"
"ENSG00000231057",21.77,-0.469,0.158,-2.972,0.003,0.014,"1","+",211849103,211860132,"RP11-122M14.1","","1:211849103-211860132"
"ENSG00000162772",510.12,1.837,0.095,19.299,0,0,"1","+",212738675,212792877,"ATF3","activating transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:785]","1:212738675-212792877"
"ENSG00000203705",161.104,-0.183,0.068,-2.683,0.007,0.031,"1","+",212965169,212988939,"TATDN3","TatD DNase domain containing 3 [Source:HGNC Symbol;Acc:HGNC:27010]","1:212965169-212988939"
"ENSG00000143499",1337.941,0.306,0.033,9.173,0,0,"1","+",214454444,214510474,"SMYD2","SET and MYND domain containing 2 [Source:HGNC Symbol;Acc:HGNC:20982]","1:214454444-214510474"
"ENSG00000152104",1967.227,0.731,0.067,10.875,0,0,"1","-",214522038,214724566,"PTPN14","protein tyrosine phosphatase, non-receptor type 14 [Source:HGNC Symbol;Acc:HGNC:9647]","1:214522038-214724566"
"ENSG00000082482",1204.182,-0.581,0.069,-8.404,0,0,"1","+",215179117,215409584,"KCNK2","potassium channel, two pore domain subfamily K, member 2 [Source:HGNC Symbol;Acc:HGNC:6277]","1:215179117-215409584"
"ENSG00000136636",5777.296,0.607,0.05,12.064,0,0,"1","+",215740734,215795149,"KCTD3","potassium channel tetramerization domain containing 3 [Source:HGNC Symbol;Acc:HGNC:21305]","1:215740734-215795149"
"ENSG00000092969",226.173,-0.859,0.092,-9.348,0,0,"1","+",218519576,218617961,"TGFB2","transforming growth factor beta 2 [Source:HGNC Symbol;Acc:HGNC:11768]","1:218519576-218617961"
"ENSG00000162817",634.298,0.5,0.072,6.95,0,0,"1","+",220863186,220872499,"C1orf115","chromosome 1 open reading frame 115 [Source:HGNC Symbol;Acc:HGNC:25873]","1:220863186-220872499"
"ENSG00000117791",403.163,0.343,0.05,6.828,0,0,"1","+",220921566,220928402,"MARC2","mitochondrial amidoxime reducing component 2 [Source:HGNC Symbol;Acc:HGNC:26064]","1:220921566-220928402"
"ENSG00000197520",6.386,1.006,0.246,4.086,0,0,"1","+",222910548,222922866,"FAM177B","family with sequence similarity 177 member B [Source:HGNC Symbol;Acc:HGNC:34395]","1:222910548-222922866"
"ENSG00000228106",38.926,0.513,0.125,4.098,0,0,"1","+",222988363,223010726,"RP11-452F19.3","","1:222988363-223010726"
"ENSG00000154309",756.163,1.738,0.055,31.404,0,0,"1","+",222988405,223168242,"DISP1","dispatched homolog 1 (Drosophila) [Source:HGNC Symbol;Acc:HGNC:19711]","1:222988405-223168242"
"ENSG00000203697",14.463,0.6,0.19,3.156,0.002,0.008,"1","-",223711348,223716528,"CAPN8","calpain 8 [Source:HGNC Symbol;Acc:HGNC:1485]","1:223711348-223716528"
"ENSG00000235428",29.278,-0.497,0.145,-3.439,0.001,0.003,"1","-",223741976,223742862,NA,NA,"1:223741976-223742862"
"ENSG00000162909",3517.142,0.245,0.035,7.1,0,0,"1","+",223889294,223963718,"CAPN2","calpain 2, (m/II) large subunit [Source:HGNC Symbol;Acc:HGNC:1479]","1:223889294-223963718"
"ENSG00000143514",727.86,1.147,0.06,19.029,0,0,"1","-",223967600,224033632,"TP53BP2","tumor protein p53 binding protein 2 [Source:HGNC Symbol;Acc:HGNC:12000]","1:223967600-224033632"
"ENSG00000143756",589.935,0.205,0.071,2.885,0.004,0.018,"1","+",224301788,224349749,"FBXO28","F-box protein 28 [Source:HGNC Symbol;Acc:HGNC:29046]","1:224301788-224349749"
"ENSG00000143753",904.801,0.791,0.042,18.818,0,0,"1","+",224363457,224380055,"DEGS1","delta(4)-desaturase, sphingolipid 1 [Source:HGNC Symbol;Acc:HGNC:13709]","1:224363457-224380055"
"ENSG00000143771",648.766,0.103,0.04,2.596,0.009,0.038,"1","+",224544551,224567154,"CNIH4","cornichon family AMPA receptor auxiliary protein 4 [Source:HGNC Symbol;Acc:HGNC:25013]","1:224544551-224567154"
"ENSG00000162923",5940.875,0.73,0.055,13.334,0,0,"1","-",224572844,224622001,"WDR26","WD repeat domain 26 [Source:HGNC Symbol;Acc:HGNC:21208]","1:224572844-224622001"
"ENSG00000185842",244.754,0.358,0.06,5.922,0,0,"1","+",225083963,225586971,"DNAH14","dynein, axonemal, heavy chain 14 [Source:HGNC Symbol;Acc:HGNC:2945]","1:225083963-225586971"
"ENSG00000143742",1952.094,0.123,0.04,3.082,0.002,0.01,"1","+",225965530,225978168,"SRP9","signal recognition particle 9kDa [Source:HGNC Symbol;Acc:HGNC:11304]","1:225965530-225978168"
"ENSG00000143811",464.071,-0.124,0.044,-2.848,0.004,0.02,"1","-",226107577,226111959,"PYCR2","pyrroline-5-carboxylate reductase family member 2 [Source:HGNC Symbol;Acc:HGNC:30262]","1:226107577-226111959"
"ENSG00000143751",363.154,0.224,0.086,2.62,0.009,0.036,"1","-",226170402,226187032,"SDE2","SDE2 telomere maintenance homolog (S. pombe) [Source:HGNC Symbol;Acc:HGNC:26643]","1:226170402-226187032"
"ENSG00000225518",18.884,-0.447,0.178,-2.513,0.012,0.047,"1","+",226271339,226277197,"RP11-396C23.2","","1:226271339-226277197"
"ENSG00000143799",3257.828,0.23,0.031,7.489,0,0,"1","-",226548391,226595774,"PARP1","poly(ADP-ribose) polymerase 1 [Source:HGNC Symbol;Acc:HGNC:270]","1:226548391-226595774"
"ENSG00000203685",14.383,2.016,0.216,9.354,0,0,"1","+",226736500,226796915,"C1orf95","chromosome 1 open reading frame 95 [Source:HGNC Symbol;Acc:HGNC:30491]","1:226736500-226796915"
"ENSG00000143772",741.704,0.686,0.051,13.437,0,0,"1","-",226819390,226925159,"ITPKB","inositol-trisphosphate 3-kinase B [Source:HGNC Symbol;Acc:HGNC:6179]","1:226819390-226925159"
"ENSG00000143801",411.979,0.135,0.047,2.901,0.004,0.017,"1","+",227057884,227069671,"PSEN2","presenilin 2 [Source:HGNC Symbol;Acc:HGNC:9509]","1:227057884-227069671"
"ENSG00000143776",1876.19,-0.231,0.082,-2.816,0.005,0.022,"1","-",227177565,227504883,"CDC42BPA","CDC42 binding protein kinase alpha (DMPK-like) [Source:HGNC Symbol;Acc:HGNC:1737]","1:227177565-227504883"
"ENSG00000233706",102.901,-0.274,0.096,-2.868,0.004,0.019,"1","+",227179840,227180907,"RP5-1087E8.3","","1:227179840-227180907"
"ENSG00000143816",251.9,0.619,0.068,9.056,0,0,"1","-",228106356,228135599,"WNT9A","wingless-type MMTV integration site family member 9A [Source:HGNC Symbol;Acc:HGNC:12778]","1:228106356-228135599"
"ENSG00000143761",6167.785,0.186,0.034,5.423,0,0,"1","+",228270360,228286910,"ARF1","ADP ribosylation factor 1 [Source:HGNC Symbol;Acc:HGNC:652]","1:228270360-228286910"
"ENSG00000143793",469.432,0.18,0.063,2.881,0.004,0.018,"1","-",228288426,228291142,"C1orf35","chromosome 1 open reading frame 35 [Source:HGNC Symbol;Acc:HGNC:19032]","1:228288426-228291142"
"ENSG00000181873",373.709,-0.2,0.052,-3.879,0,0.001,"1","+",228353515,228369958,"IBA57","IBA57 homolog, iron-sulfur cluster assembly [Source:HGNC Symbol;Acc:HGNC:27302]","1:228353515-228369958"
"ENSG00000116574",16.96,2.389,0.217,10.997,0,0,"1","+",228870823,228882416,"RHOU","ras homolog family member U [Source:HGNC Symbol;Acc:HGNC:17794]","1:228870823-228882416"
"ENSG00000177788",10.132,0.885,0.22,4.02,0,0,"1","-",229394027,229406750,"RP5-1061H20.4","","1:229394027-229406750"
"ENSG00000240524",80.527,0.89,0.1,8.855,0,0,"1","-",229406673,229407346,"RP5-1061H20.3","","1:229406673-229407346"
"ENSG00000168118",484.071,1.006,0.05,20.296,0,0,"1","+",229406821,229424629,"RAB4A","RAB4A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9781]","1:229406821-229424629"
"ENSG00000237481",12.49,0.769,0.196,3.931,0,0.001,"1","+",229455149,229458834,"RP4-803J11.2","","1:229455149-229458834"
"ENSG00000154429",309.006,0.656,0.091,7.238,0,0,"1","-",229456757,229478264,"CCSAP","centriole, cilia and spindle-associated protein [Source:HGNC Symbol;Acc:HGNC:29578]","1:229456757-229478264"
"ENSG00000135776",337.742,0.44,0.071,6.198,0,0,"1","-",229652328,229694442,"ABCB10","ATP binding cassette subfamily B member 10 [Source:HGNC Symbol;Acc:HGNC:41]","1:229652328-229694442"
"ENSG00000135801",968.96,1.743,0.055,31.869,0,0,"1","-",229728857,229750229,"TAF5L","TATA-box binding protein associated factor 5 like [Source:HGNC Symbol;Acc:HGNC:17304]","1:229728857-229750229"
"ENSG00000135763",762.5,1.815,0.064,28.183,0,0,"1","+",229761980,229795946,"URB2","URB2 ribosome biogenesis 2 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:28967]","1:229761980-229795946"
"ENSG00000143641",2345.205,0.261,0.048,5.394,0,0,"1","+",230193535,230415563,"GALNT2","polypeptide N-acetylgalactosaminyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:4124]","1:230193535-230415563"
"ENSG00000224407",504.655,0.305,0.047,6.554,0,0,"1","-",230416057,230417639,"RP5-956O18.3","","1:230416057-230417639"
"ENSG00000135775",473.931,0.202,0.048,4.259,0,0,"1","+",230778234,230819174,"COG2","component of oligomeric golgi complex 2 [Source:HGNC Symbol;Acc:HGNC:6546]","1:230778234-230819174"
"ENSG00000135744",5.431,1.161,0.256,4.544,0,0,"1","-",230838268,230850043,"AGT","angiotensinogen (serpin peptidase inhibitor, clade A, member 8) [Source:HGNC Symbol;Acc:HGNC:333]","1:230838268-230850043"
"ENSG00000143643",256.379,0.262,0.069,3.805,0,0.001,"1","-",231041988,231114584,"TTC13","tetratricopeptide repeat domain 13 [Source:HGNC Symbol;Acc:HGNC:26204]","1:231041988-231114584"
"ENSG00000173409",279.635,0.274,0.063,4.323,0,0,"1","+",231114726,231132900,"ARV1","ARV1 homolog, fatty acid homeostasis modulator [Source:HGNC Symbol;Acc:HGNC:29561]","1:231114726-231132900"
"ENSG00000182118",27.536,2.241,0.175,12.809,0,0,"1","-",231154703,231175992,"FAM89A","family with sequence similarity 89 member A [Source:HGNC Symbol;Acc:HGNC:25057]","1:231154703-231175992"
"ENSG00000116903",413.819,0.366,0.061,6.012,0,0,"1","-",231468479,231473578,"EXOC8","exocyst complex component 8 [Source:HGNC Symbol;Acc:HGNC:24659]","1:231468479-231473578"
"ENSG00000010072",344.116,0.271,0.068,3.996,0,0,"1","+",231472849,231488878,"SPRTN","SprT-like N-terminal domain [Source:HGNC Symbol;Acc:HGNC:25356]","1:231472849-231488878"
"ENSG00000135766",565.679,0.472,0.06,7.819,0,0,"1","-",231499496,231560790,"EGLN1","egl-9 family hypoxia-inducible factor 1 [Source:HGNC Symbol;Acc:HGNC:1232]","1:231499496-231560790"
"ENSG00000116991",161.632,0.365,0.077,4.74,0,0,"1","-",232533710,232697304,"SIPA1L2","signal-induced proliferation-associated 1 like 2 [Source:HGNC Symbol;Acc:HGNC:23800]","1:232533710-232697304"
"ENSG00000135749",229.776,-0.186,0.064,-2.919,0.004,0.016,"1","-",233119180,233431459,"PCNXL2","pecanex-like 2 (Drosophila) [Source:HGNC Symbol;Acc:HGNC:8736]","1:233119180-233431459"
"ENSG00000143674",115.709,-0.323,0.096,-3.366,0.001,0.004,"1","+",233463513,233509880,"RP5-862P8.2","Mitogen-activated protein kinase kinase kinase MLK4  [Source:UniProtKB/Swiss-Prot;Acc:Q5TCX8]","1:233463513-233509880"
"ENSG00000168275",173.467,0.331,0.08,4.131,0,0,"1","+",234509201,234519795,"COA6","cytochrome c oxidase assembly factor 6 [Source:HGNC Symbol;Acc:HGNC:18025]","1:234509201-234519795"
"ENSG00000228830",391.461,-0.15,0.057,-2.625,0.009,0.036,"1","+",234742753,234745229,"RP4-781K5.2","","1:234742753-234745229"
"ENSG00000173726",2978.257,0.18,0.051,3.525,0,0.002,"1","-",235272650,235292251,"TOMM20","translocase of outer mitochondrial membrane 20 homolog (yeast) [Source:HGNC Symbol;Acc:HGNC:20947]","1:235272650-235292251"
"ENSG00000152904",688.338,-0.275,0.044,-6.272,0,0,"1","+",235490664,235506408,"GGPS1","geranylgeranyl diphosphate synthase 1 [Source:HGNC Symbol;Acc:HGNC:4249]","1:235490664-235506408"
"ENSG00000116957",652.602,0.242,0.04,6.028,0,0,"1","+",235530674,235612283,"TBCE","tubulin folding cofactor E [Source:HGNC Symbol;Acc:HGNC:11582]","1:235530674-235612283"
