"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","chrom","strand","left","right","symbol","name","location"
"ENSG00000138814",1100.011,0.414,0.064,6.5,0,0,"4","-",101944565,102268634,"PPP3CA","protein phosphatase 3, catalytic subunit, alpha isozyme [Source:HGNC Symbol;Acc:HGNC:9314]","4:101944565-102268634"
"ENSG00000153064",16.067,-0.55,0.176,-3.122,0.002,0.009,"4","+",102332442,102348797,"BANK1","B-cell scaffold protein with ankyrin repeats 1 [Source:HGNC Symbol;Acc:HGNC:18233]","4:102332442-102348797"
"ENSG00000109320",231.65,-0.261,0.069,-3.805,0,0.001,"4","+",103422485,103538459,"NFKB1","nuclear factor of kappa light polypeptide gene enhancer in B-cells 1 [Source:HGNC Symbol;Acc:HGNC:7794]","4:103422485-103538459"
"ENSG00000109332",1630.488,0.117,0.037,3.15,0.002,0.009,"4","-",103715539,103748969,"UBE2D3","ubiquitin conjugating enzyme E2D 3 [Source:HGNC Symbol;Acc:HGNC:12476]","4:103715539-103748969"
"ENSG00000138801",593.584,0.536,0.057,9.358,0,0,"4","-",108511432,108552960,"PAPSS1","3'-phosphoadenosine 5'-phosphosulfate synthase 1 [Source:HGNC Symbol;Acc:HGNC:8603]","4:108511432-108552960"
"ENSG00000164023",361.123,-0.362,0.097,-3.726,0,0.001,"4","+",108745718,108816703,"SGMS2","sphingomyelin synthase 2 [Source:HGNC Symbol;Acc:HGNC:28395]","4:108745718-108816703"
"ENSG00000245293",20.589,-0.461,0.16,-2.884,0.004,0.018,"4","-",108784634,108853275,"RP11-286E11.1","","4:108784634-108853275"
"ENSG00000138795",87.311,2.326,0.122,19.101,0,0,"4","-",108968700,109089578,"LEF1","lymphoid enhancer-binding factor 1 [Source:HGNC Symbol;Acc:HGNC:6551]","4:108968700-109089578"
"ENSG00000138802",436.429,0.574,0.073,7.818,0,0,"4","+",110354927,110460902,"SEC24B","SEC24 homolog B, COPII coat complex component [Source:HGNC Symbol;Acc:HGNC:10704]","4:110354927-110460902"
"ENSG00000138794",174.569,0.845,0.071,11.957,0,0,"4","-",110609784,110624575,"CASP6","caspase 6 [Source:HGNC Symbol;Acc:HGNC:1507]","4:110609784-110624575"
"ENSG00000123739",418.34,0.272,0.059,4.644,0,0,"4","-",110631144,110651233,"PLA2G12A","phospholipase A2 group XIIA [Source:HGNC Symbol;Acc:HGNC:18554]","4:110631144-110651233"
"ENSG00000138798",359.265,1.996,0.073,27.334,0,0,"4","+",110834039,110933150,"EGF","epidermal growth factor [Source:HGNC Symbol;Acc:HGNC:3229]","4:110834039-110933150"
"ENSG00000138660",166.166,-0.202,0.074,-2.712,0.007,0.029,"4","+",113152892,113191203,"AP1AR","adaptor related protein complex 1 associated regulatory protein [Source:HGNC Symbol;Acc:HGNC:28808]","4:113152892-113191203"
"ENSG00000145365",73.169,-0.434,0.099,-4.381,0,0,"4","-",113195697,113207059,"TIFA","TRAF-interacting protein with forkhead-associated domain [Source:HGNC Symbol;Acc:HGNC:19075]","4:113195697-113207059"
"ENSG00000073331",148.486,-0.377,0.072,-5.246,0,0,"4","+",113206664,113237007,"ALPK1","alpha kinase 1 [Source:HGNC Symbol;Acc:HGNC:20917]","4:113206664-113237007"
"ENSG00000180801",157.24,0.5,0.096,5.213,0,0,"4","-",114821439,114900857,"ARSJ","arylsulfatase family member J [Source:HGNC Symbol;Acc:HGNC:26286]","4:114821439-114900857"
"ENSG00000250363",68.826,-0.726,0.105,-6.884,0,0,"4","+",116841862,116843134,"KRT18P21","keratin 18 pseudogene 21 [Source:HGNC Symbol;Acc:HGNC:33389]","4:116841862-116843134"
"ENSG00000174599",47.016,-0.34,0.117,-2.905,0.004,0.017,"4","-",118004717,118006736,"TRAM1L1","translocation associated membrane protein 1-like 1 [Source:HGNC Symbol;Acc:HGNC:28371]","4:118004717-118006736"
"ENSG00000145390",713.796,0.744,0.107,6.924,0,0,"4","+",120133741,120142650,"USP53","ubiquitin specific peptidase 53 [Source:HGNC Symbol;Acc:HGNC:29255]","4:120133741-120142650"
"ENSG00000260091",38.335,-0.415,0.133,-3.12,0.002,0.009,"4","+",120330487,120331388,"RP11-33B1.4","","4:120330487-120331388"
"ENSG00000138735",140.964,1.092,0.093,11.722,0,0,"4","-",120415549,120550146,"PDE5A","phosphodiesterase 5A [Source:HGNC Symbol;Acc:HGNC:8784]","4:120415549-120550146"
"ENSG00000181004",51.193,0.599,0.119,5.018,0,0,"4","+",123653856,123666098,"BBS12","Bardet-Biedl syndrome 12 [Source:HGNC Symbol;Acc:HGNC:26648]","4:123653856-123666098"
"ENSG00000151458",221.029,-0.401,0.096,-4.166,0,0,"4","-",125585206,125633887,"ANKRD50","ankyrin repeat domain 50 [Source:HGNC Symbol;Acc:HGNC:29223]","4:125585206-125633887"
"ENSG00000138709",183.699,0.198,0.067,2.968,0.003,0.015,"4","+",128982422,129133143,"LARP1B","La ribonucleoprotein domain family member 1B [Source:HGNC Symbol;Acc:HGNC:24704]","4:128982422-129133143"
"ENSG00000164040",1547.826,0.172,0.043,4.013,0,0,"4","-",129190396,129208966,"PGRMC2","progesterone receptor membrane component 2 [Source:HGNC Symbol;Acc:HGNC:16089]","4:129190396-129208966"
"ENSG00000077684",192.199,-0.581,0.068,-8.582,0,0,"4","+",129730778,129796379,"JADE1","jade family PHD finger 1 [Source:HGNC Symbol;Acc:HGNC:30027]","4:129730778-129796379"
"ENSG00000189184",16.425,-0.508,0.177,-2.871,0.004,0.019,"4","-",138440071,138453613,"PCDH18","protocadherin 18 [Source:HGNC Symbol;Acc:HGNC:14268]","4:138440071-138453613"
"ENSG00000151012",147.789,0.267,0.088,3.03,0.002,0.012,"4","-",139085250,139163503,"SLC7A11","solute carrier family 7 (anionic amino acid transporter light chain, xc- system), member 11 [Source:HGNC Symbol;Acc:HGNC:11059]","4:139085250-139163503"
"ENSG00000109381",256.578,-0.178,0.068,-2.618,0.009,0.037,"4","-",139949265,139981749,"ELF2","E74-like factor 2 (ets domain transcription factor) [Source:HGNC Symbol;Acc:HGNC:3317]","4:139949265-139981749"
"ENSG00000164134",692.353,0.258,0.066,3.911,0,0.001,"4","+",140222608,140312536,"NAA15","N(alpha)-acetyltransferase 15, NatA auxiliary subunit [Source:HGNC Symbol;Acc:HGNC:30782]","4:140222608-140312536"
"ENSG00000172007",99.385,0.627,0.092,6.857,0,0,"4","+",140374385,140375439,"RAB33B","RAB33B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:16075]","4:140374385-140375439"
"ENSG00000145391",1490.749,0.938,0.07,13.325,0,0,"4","-",140417094,140477392,"SETD7","SET domain containing (lysine methyltransferase) 7 [Source:HGNC Symbol;Acc:HGNC:30412]","4:140417094-140477392"
"ENSG00000272717",72.701,3.585,0.176,20.392,0,0,"4","+",140477952,140478797,"RP11-342I1.2","","4:140477952-140478797"
"ENSG00000196782",82.662,0.935,0.103,9.033,0,0,"4","-",140637906,141075338,"MAML3","mastermind like transcriptional coactivator 3 [Source:HGNC Symbol;Acc:HGNC:16272]","4:140637906-141075338"
"ENSG00000109436",237.658,-0.25,0.075,-3.345,0.001,0.005,"4","-",141541918,141677274,"TBC1D9","TBC1 domain family member 9 [Source:HGNC Symbol;Acc:HGNC:21710]","4:141541918-141677274"
"ENSG00000170153",111.937,0.512,0.097,5.264,0,0,"4","-",141780960,142053996,"RNF150","ring finger protein 150 [Source:HGNC Symbol;Acc:HGNC:23138]","4:141780960-142053996"
"ENSG00000170185",355.48,0.431,0.091,4.741,0,0,"4","+",144106069,144136730,"USP38","ubiquitin specific peptidase 38 [Source:HGNC Symbol;Acc:HGNC:20067]","4:144106069-144136730"
"ENSG00000109458",384.586,0.389,0.083,4.682,0,0,"4","+",144257914,144395721,"GAB1","GRB2 associated binding protein 1 [Source:HGNC Symbol;Acc:HGNC:4066]","4:144257914-144395721"
"ENSG00000249741",26.762,0.689,0.152,4.536,0,0,"4","-",144832666,144833206,"RP11-673E1.3","","4:144832666-144833206"
"ENSG00000250504",16.353,-0.61,0.179,-3.396,0.001,0.004,"4","+",145493389,145494135,"KRT18P51","keratin 18 pseudogene 51 [Source:HGNC Symbol;Acc:HGNC:33421]","4:145493389-145494135"
"ENSG00000164163",925.776,0.268,0.058,4.639,0,0,"4","+",146019083,146050331,"ABCE1","ATP binding cassette subfamily E member 1 [Source:HGNC Symbol;Acc:HGNC:69]","4:146019083-146050331"
"ENSG00000164164",493.462,0.521,0.083,6.314,0,0,"4","-",146031989,146100793,"OTUD4","OTU deubiquitinase 4 [Source:HGNC Symbol;Acc:HGNC:24949]","4:146031989-146100793"
"ENSG00000151612",103.227,-0.52,0.087,-5.986,0,0,"4","-",146678778,146859787,"ZNF827","zinc finger protein 827 [Source:HGNC Symbol;Acc:HGNC:27193]","4:146678778-146859787"
"ENSG00000151623",41.94,0.977,0.146,6.691,0,0,"4","-",148999912,149365850,"NR3C2","nuclear receptor subfamily 3 group C member 2 [Source:HGNC Symbol;Acc:HGNC:7979]","4:148999912-149365850"
"ENSG00000235606",7.239,1.04,0.236,4.402,0,0,"4","+",151948241,151948769,"AK4P6","adenylate kinase 4 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:39069]","4:151948241-151948769"
"ENSG00000164142",40.978,-0.489,0.149,-3.284,0.001,0.006,"4","+",152330367,152487410,"FAM160A1","family with sequence similarity 160 member A1 [Source:HGNC Symbol;Acc:HGNC:34237]","4:152330367-152487410"
"ENSG00000137460",111.61,0.81,0.087,9.299,0,0,"4","+",153857503,153900838,"FHDC1","FH2 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29363]","4:153857503-153900838"
"ENSG00000121211",66.119,0.548,0.103,5.312,0,0,"4","+",154265800,154336270,"MND1","meiotic nuclear divisions 1 [Source:HGNC Symbol;Acc:HGNC:24839]","4:154265800-154336270"
"ENSG00000121210",219.593,0.934,0.073,12.845,0,0,"4","+",154387497,154557863,"KIAA0922","KIAA0922 [Source:HGNC Symbol;Acc:HGNC:29146]","4:154387497-154557863"
"ENSG00000164125",525.896,0.383,0.094,4.099,0,0,"4","-",159045625,159094202,"FAM198B","family with sequence similarity 198 member B [Source:HGNC Symbol;Acc:HGNC:25312]","4:159045625-159094202"
"ENSG00000248429",280.18,0.821,0.095,8.618,0,0,"4","+",159091903,159124029,"RP11-597D13.9","","4:159091903-159124029"
"ENSG00000250604",31.19,0.757,0.142,5.324,0,0,"4","-",159120256,159121594,"RP11-597D13.8","","4:159120256-159121594"
"ENSG00000171497",294.949,0.159,0.056,2.851,0.004,0.02,"4","-",159630285,159644548,"PPID","peptidylprolyl isomerase D [Source:HGNC Symbol;Acc:HGNC:9257]","4:159630285-159644548"
"ENSG00000052795",156.039,0.557,0.099,5.611,0,0,"4","+",159690289,159829201,"FNIP2","folliculin interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:29280]","4:159690289-159829201"
"ENSG00000109756",251.087,0.63,0.086,7.305,0,0,"4","+",160025329,160235920,"RAPGEF2","Rap guanine nucleotide exchange factor 2 [Source:HGNC Symbol;Acc:HGNC:16854]","4:160025329-160235920"
"ENSG00000164128",74.809,-1.194,0.103,-11.646,0,0,"4","-",164245112,164254014,"NPY1R","neuropeptide Y receptor Y1 [Source:HGNC Symbol;Acc:HGNC:7956]","4:164245112-164254014"
"ENSG00000164129",6.673,-1.05,0.231,-4.537,0,0,"4","+",164265090,164273086,"NPY5R","neuropeptide Y receptor Y5 [Source:HGNC Symbol;Acc:HGNC:7958]","4:164265090-164273086"
"ENSG00000248771",13.762,-0.576,0.19,-3.035,0.002,0.012,"4","+",165675215,165722606,"LINC01207","long intergenic non-protein coding RNA 1207 [Source:HGNC Symbol;Acc:HGNC:49638]","4:165675215-165722606"
"ENSG00000170088",435.912,-0.165,0.056,-2.943,0.003,0.016,"4","-",165995573,166034071,"TMEM192","transmembrane protein 192 [Source:HGNC Symbol;Acc:HGNC:26775]","4:165995573-166034071"
"ENSG00000181381",28.777,0.392,0.139,2.824,0.005,0.022,"4","-",169277885,169301957,"DDX60L","DEAD (Asp-Glu-Ala-Asp) box polypeptide 60-like [Source:HGNC Symbol;Acc:HGNC:26429]","4:169277885-169301957"
"ENSG00000154447",312.389,0.82,0.075,10.907,0,0,"4","-",170015406,170192256,"SH3RF1","SH3 domain containing ring finger 1 [Source:HGNC Symbol;Acc:HGNC:17650]","4:170015406-170192256"
"ENSG00000109586",182.386,0.596,0.103,5.81,0,0,"4","+",174089903,174245118,"GALNT7","polypeptide N-acetylgalactosaminyltransferase 7 [Source:HGNC Symbol;Acc:HGNC:4129]","4:174089903-174245118"
"ENSG00000248774",21.343,0.592,0.165,3.588,0,0.002,"4","-",174243356,174250845,"RP11-798M19.3","","4:174243356-174250845"
"ENSG00000164104",1039.727,-0.217,0.033,-6.565,0,0,"4","-",174252845,174256276,"HMGB2","high mobility group box 2 [Source:HGNC Symbol;Acc:HGNC:5000]","4:174252845-174256276"
"ENSG00000164105",115.804,0.85,0.086,9.916,0,0,"4","+",174291119,174292383,"SAP30","Sin3A associated protein 30kDa [Source:HGNC Symbol;Acc:HGNC:10532]","4:174291119-174292383"
"ENSG00000164106",23.924,0.534,0.165,3.233,0.001,0.007,"4","-",174305851,174320687,"SCRG1","stimulator of chondrogenesis 1 [Source:HGNC Symbol;Acc:HGNC:17036]","4:174305851-174320687"
"ENSG00000164120",3.847,0.763,0.259,2.942,0.003,0.016,"4","-",175411327,175444049,"HPGD","hydroxyprostaglandin dehydrogenase 15-(NAD) [Source:HGNC Symbol;Acc:HGNC:5154]","4:175411327-175444049"
"ENSG00000109674",112.038,-0.323,0.077,-4.181,0,0,"4","+",178230989,178284097,"NEIL3","nei-like DNA glycosylase 3 [Source:HGNC Symbol;Acc:HGNC:24573]","4:178230989-178284097"
"ENSG00000151718",895.716,0.83,0.084,9.862,0,0,"4","+",184020445,184241930,"WWC2","WW and C2 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24148]","4:184020445-184241930"
"ENSG00000177300",69.345,0.634,0.101,6.274,0,0,"4","-",184239219,184241927,"CLDN22","claudin 22 [Source:HGNC Symbol;Acc:HGNC:2044]","4:184239219-184241927"
"ENSG00000185758",3.124,0.72,0.264,2.722,0.006,0.028,"4","-",184242916,184243579,"CLDN24","claudin 24 [Source:HGNC Symbol;Acc:HGNC:37200]","4:184242916-184243579"
"ENSG00000168564",154.623,0.319,0.069,4.639,0,0,"4","+",184365743,184369351,"CDKN2AIP","CDKN2A interacting protein [Source:HGNC Symbol;Acc:HGNC:24325]","4:184365743-184369351"
"ENSG00000168556",79.301,-0.31,0.089,-3.489,0,0.003,"4","+",184426146,184432249,"ING2","inhibitor of growth family member 2 [Source:HGNC Symbol;Acc:HGNC:6063]","4:184426146-184432249"
"ENSG00000173320",4.412,-1.129,0.254,-4.444,0,0,"4","+",184774583,184922560,"STOX2","storkhead box 2 [Source:HGNC Symbol;Acc:HGNC:25450]","4:184774583-184922560"
"ENSG00000164303",3.734,0.654,0.259,2.525,0.012,0.047,"4","-",185009858,185139114,"ENPP6","ectonucleotide pyrophosphatase/phosphodiesterase 6 [Source:HGNC Symbol;Acc:HGNC:23409]","4:185009858-185139114"
"ENSG00000168310",173.253,0.238,0.077,3.068,0.002,0.011,"4","-",185308866,185395734,"IRF2","interferon regulatory factor 2 [Source:HGNC Symbol;Acc:HGNC:6117]","4:185308866-185395734"
"ENSG00000151726",1683.802,1.143,0.045,25.219,0,0,"4","-",185676748,185747273,"ACSL1","acyl-CoA synthetase long-chain family member 1 [Source:HGNC Symbol;Acc:HGNC:3569]","4:185676748-185747273"
"ENSG00000251139",4.788,1.258,0.259,4.863,0,0,"4","+",185734772,185742443,"RP11-701P16.2","","4:185734772-185742443"
"ENSG00000168491",17.117,-0.461,0.176,-2.615,0.009,0.037,"4","-",186366335,186392848,"CCDC110","coiled-coil domain containing 110 [Source:HGNC Symbol;Acc:HGNC:28504]","4:186366335-186392848"
"ENSG00000213331",58.67,0.391,0.109,3.583,0,0.002,"4","+",188891426,188892438,"RP11-713C19.2","","4:188891426-188892438"
"ENSG00000109536",169.109,-0.194,0.067,-2.898,0.004,0.018,"4","+",190861942,190884359,"FRG1","FSHD region gene 1 [Source:HGNC Symbol;Acc:HGNC:3954]","4:190861942-190884359"
"ENSG00000073578",2471.281,0.075,0.028,2.712,0.007,0.029,"5","+",218355,256815,"SDHA","succinate dehydrogenase complex subunit A, flavoprotein (Fp) [Source:HGNC Symbol;Acc:HGNC:10680]","5:218355-256815"
"ENSG00000249915",1984.204,0.696,0.035,19.7,0,0,"5","+",271735,315089,"PDCD6","programmed cell death 6 [Source:HGNC Symbol;Acc:HGNC:8765]","5:271735-315089"
"ENSG00000188242",458.476,-0.151,0.045,-3.354,0.001,0.005,"5","-",466238,472991,"PP7080","uncharacterized LOC25845 [Source:EntrezGene;Acc:25845]","5:466238-472991"
"ENSG00000225138",240.209,-0.324,0.08,-4.026,0,0,"5","+",473350,480582,"CTD-2228K2.7","","5:473350-480582"
"ENSG00000066230",94.213,-0.343,0.105,-3.26,0.001,0.006,"5","-",473424,524447,"SLC9A3","solute carrier family 9, subfamily A (NHE3, cation proton antiporter 3), member 3 [Source:HGNC Symbol;Acc:HGNC:11073]","5:473424-524447"
"ENSG00000071539",800.935,0.132,0.041,3.24,0.001,0.007,"5","+",892757,918235,"TRIP13","thyroid hormone receptor interactor 13 [Source:HGNC Symbol;Acc:HGNC:12307]","5:892757-918235"
"ENSG00000113504",1255.93,-0.279,0.046,-6.034,0,0,"5","-",1050498,1112150,"SLC12A7","solute carrier family 12 (potassium/chloride transporter), member 7 [Source:HGNC Symbol;Acc:HGNC:10915]","5:1050498-1112150"
"ENSG00000049656",3593.507,0.199,0.032,6.267,0,0,"5","-",1317858,1345214,"CLPTM1L","CLPTM1-like [Source:HGNC Symbol;Acc:HGNC:24308]","5:1317858-1345214"
"ENSG00000250584",181.42,1.075,0.077,14.05,0,0,"5","-",1363696,1380182,"LINC01511","long intergenic non-protein coding RNA 1511 [Source:HGNC Symbol;Acc:HGNC:51200]","5:1363696-1380182"
"ENSG00000153395",2278.849,0.09,0.03,3.015,0.003,0.013,"5","-",1456594,1524077,"LPCAT1","lysophosphatidylcholine acyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:25718]","5:1456594-1524077"
"ENSG00000188002",218.281,0.237,0.066,3.594,0,0.002,"5","-",1599034,1634096,"RP11-43F13.1","","5:1599034-1634096"
"ENSG00000113430",46.522,-0.763,0.115,-6.664,0,0,"5","-",1877540,1882880,"IRX4","iroquois homeobox 4 [Source:HGNC Symbol;Acc:HGNC:6129]","5:1877540-1882880"
"ENSG00000249116",4.723,-0.638,0.252,-2.532,0.011,0.046,"5","+",1884079,1884763,"CTD-2194D22.3","","5:1884079-1884763"
"ENSG00000186493",133.821,-0.256,0.091,-2.822,0.005,0.022,"5","+",2752244,2755195,"C5orf38","chromosome 5 open reading frame 38 [Source:HGNC Symbol;Acc:HGNC:24226]","5:2752244-2755195"
"ENSG00000250056",11.829,1.483,0.217,6.849,0,0,"5","+",6582248,6583836,"LINC01018","long intergenic non-protein coding RNA 1018 [Source:HGNC Symbol;Acc:HGNC:27394]","5:6582248-6583836"
"ENSG00000037474",1287.524,0.238,0.04,6.004,0,0,"5","-",6599351,6633404,"NSUN2","NOP2/Sun RNA methyltransferase family member 2 [Source:HGNC Symbol;Acc:HGNC:25994]","5:6599351-6633404"
"ENSG00000145545",149.04,0.604,0.073,8.244,0,0,"5","+",6633455,6669675,"SRD5A1","steroid-5-alpha-reductase, alpha polypeptide 1 (3-oxo-5 alpha-steroid delta 4-dehydrogenase alpha 1) [Source:HGNC Symbol;Acc:HGNC:11284]","5:6633455-6669675"
"ENSG00000272520",56.197,0.424,0.124,3.411,0.001,0.004,"5","+",6671218,6674499,NA,NA,"5:6671218-6674499"
"ENSG00000112941",563.452,0.451,0.048,9.381,0,0,"5","+",6714717,6757161,"PAPD7","PAP associated domain containing 7 [Source:HGNC Symbol;Acc:HGNC:16705]","5:6714717-6757161"
"ENSG00000215217",17.729,-0.745,0.173,-4.314,0,0,"5","-",7830490,7851603,"C5orf49","chromosome 5 open reading frame 49 [Source:HGNC Symbol;Acc:HGNC:27028]","5:7830490-7851603"
"ENSG00000124275",323.272,0.245,0.062,3.957,0,0.001,"5","+",7851298,7862131,"MTRR","5-methyltetrahydrofolate-homocysteine methyltransferase reductase [Source:HGNC Symbol;Acc:HGNC:7473]","5:7851298-7862131"
"ENSG00000150753",3010.192,0.143,0.033,4.268,0,0,"5","+",10250032,10266524,"CCT5","chaperonin containing TCP1, subunit 5 (epsilon) [Source:HGNC Symbol;Acc:HGNC:1618]","5:10250032-10266524"
"ENSG00000164237",423.244,0.533,0.052,10.226,0,0,"5","-",10275986,10282400,"CMBL","carboxymethylenebutenolidase homolog (Pseudomonas) [Source:HGNC Symbol;Acc:HGNC:25090]","5:10275986-10282400"
"ENSG00000145495",2255.436,0.663,0.066,10.118,0,0,"5","+",10353814,10434073,"MARCH6","membrane associated ring-CH-type finger 6 [Source:HGNC Symbol;Acc:HGNC:30550]","5:10353814-10434073"
"ENSG00000251548",6.732,1.178,0.243,4.847,0,0,"5","-",10664606,10665225,"RP11-215G15.4","","5:10664606-10665225"
"ENSG00000039139",30.073,0.672,0.147,4.577,0,0,"5","-",13690439,13944652,"DNAH5","dynein, axonemal, heavy chain 5 [Source:HGNC Symbol;Acc:HGNC:2950]","5:13690439-13944652"
"ENSG00000038382",665.726,0.348,0.061,5.724,0,0,"5","+",14143810,14287213,"TRIO","trio Rho guanine nucleotide exchange factor [Source:HGNC Symbol;Acc:HGNC:12303]","5:14143810-14287213"
"ENSG00000145569",125.318,2.622,0.109,23.983,0,0,"5","+",14581883,14612829,"FAM105A","family with sequence similarity 105 member A [Source:HGNC Symbol;Acc:HGNC:25629]","5:14581883-14612829"
"ENSG00000154124",382.67,0.353,0.066,5.361,0,0,"5","+",14664772,14690379,"OTULIN","OTU deubiquitinase with linear linkage specificity [Source:HGNC Symbol;Acc:HGNC:25118]","5:14664772-14690379"
"ENSG00000173545",234.918,0.219,0.07,3.138,0.002,0.009,"5","-",16451627,16465901,"ZNF622","zinc finger protein 622 [Source:HGNC Symbol;Acc:HGNC:30958]","5:16451627-16465901"
"ENSG00000154153",110.224,0.383,0.117,3.279,0.001,0.006,"5","-",16473146,16478174,"FAM134B","family with sequence similarity 134 member B [Source:HGNC Symbol;Acc:HGNC:25964]","5:16473146-16478174"
"ENSG00000145555",739.184,1.772,0.063,28.12,0,0,"5","-",16665394,16936372,"MYO10","myosin X [Source:HGNC Symbol;Acc:HGNC:7593]","5:16665394-16936372"
"ENSG00000226432",62.456,0.375,0.107,3.492,0,0.003,"5","+",24170478,24171355,"CTD-2015B23.2","","5:24170478-24171355"
"ENSG00000082213",431.21,0.2,0.058,3.427,0.001,0.004,"5","+",31532372,31555165,"C5orf22","chromosome 5 open reading frame 22 [Source:HGNC Symbol;Acc:HGNC:25639]","5:31532372-31555165"
"ENSG00000133401",462.117,0.654,0.077,8.531,0,0,"5","+",31639516,32111037,"PDZD2","PDZ domain containing 2 [Source:HGNC Symbol;Acc:HGNC:18486]","5:31639516-32111037"
"ENSG00000113384",1694.493,0.898,0.055,16.393,0,0,"5","-",32124809,32174456,"GOLPH3","golgi phosphoprotein 3 (coat-protein) [Source:HGNC Symbol;Acc:HGNC:15452]","5:32124809-32174456"
"ENSG00000272086",31.96,1.423,0.159,8.964,0,0,"5","+",32174576,32175378,"CTD-2186M15.3","","5:32174576-32175378"
"ENSG00000150712",938.524,1.019,0.061,16.693,0,0,"5","-",32227099,32313044,"MTMR12","myotubularin related protein 12 [Source:HGNC Symbol;Acc:HGNC:18191]","5:32227099-32313044"
"ENSG00000205838",9.194,-0.592,0.214,-2.771,0.006,0.025,"5","+",34838937,34863115,"TTC23L","tetratricopeptide repeat domain 23-like [Source:HGNC Symbol;Acc:HGNC:26355]","5:34838937-34863115"
"ENSG00000168724",620.229,-0.141,0.046,-3.049,0.002,0.012,"5","+",34929697,34955305,"DNAJC21","DnaJ heat shock protein family (Hsp40) member C21 [Source:HGNC Symbol;Acc:HGNC:27030]","5:34929697-34955305"
"ENSG00000152582",221.524,-0.325,0.07,-4.622,0,0,"5","+",35617945,35671677,"SPEF2","sperm flagellar 2 [Source:HGNC Symbol;Acc:HGNC:26293]","5:35617945-35671677"
